NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
CD46	3377.47686898869	3266.88760015603	3163.31169660691	4949.47912190607	4342.44015728034	4341.01991131721
POLE	786.241505028608	912.940720286826	882.973047196296	546.425473868509	553.649704595416	542.481030753002
NEDD9	1105.59375528963	1081.78923065719	1121.94281685034	1506.16084619974	1573.05008852058	1645.01807165705
CTGF	20466.5573719917	20716.2223826464	20483.5570776765	25573.0845283061	26051.216306334	26177.345980742
DSTN	8199.50909222828	7592.38914523215	7759.42942736837	11277.5887835042	10026.1966091991	10406.7311342293
CD44	17536.3604090704	16281.4659190953	17537.9508915595	22749.7311002939	21821.7891815381	22076.5174545314
ACAP3	2438.09568839631	3075.69149282488	2528.42167299215	1671.85715684471	1864.14426310168	1762.18460097735
ADAM33	2499.72507002563	2838.14481401952	2576.01311016901	1450.30815721829	1891.54136188578	1791.47623330743
KIF22	552.796877644817	572.76063321712	573.122413661816	336.047012038385	324.199002278553	364.387906186141
CDH11	6457.07839343566	6016.46971510874	6370.16449531181	8196.38210802764	8051.32240517829	8325.85357350071
BUB1B	159.676125130513	131.602515435726	140.749143991153	53.0600545323765	55.9357433508771	43.351615848512
ELL2	6083.56698962159	5716.01868930265	5746.41289316397	8375.11071276827	7424.61377049193	7803.29085273216
RIN1	852.539779205605	1071.02927656496	861.708788032165	499.881566383968	571.914437118151	594.034303653935
PLEKHM1P	667.651634317642	725.055368060979	641.978110002811	415.171654762104	432.645851632294	418.284509673481
MBD6	930.043395497024	948.531337668815	818.167685934182	524.08439827593	585.612986510203	596.377634240341
AHR	793.71173310489	790.442781390679	734.123233047379	1360.01297669828	1073.0530357107	1197.44192965349
SHCBP1	328.690035356378	271.481918634704	334.152644007773	131.253819106405	156.391772225922	166.37647163483
BTBD19	694.731211094162	821.894954891041	667.292704245825	410.51726401365	436.070488980307	463.979456108399
FAM198B	319.352250261026	365.838439135791	393.895086421283	675.817536675533	617.57626842499	560.056010151047
STOM	2184.10793380275	2118.05557861649	2103.13648970953	3172.4327341463	2833.31663258933	2844.80333189695
HSD17B12	2164.49858510251	1933.48098149594	2067.69605776931	3166.84746524816	2789.93789284783	2794.42172428922
SPCS3	2355.92317955722	2449.13108914662	2434.25138240814	3464.72847314922	3184.91273365198	3170.52628340739
YIPF5	2048.71004992015	2109.77869085324	2140.60208918919	2954.60724711865	2752.26688201969	2809.65337310086
CD99	6550.45624438918	5982.5344752794	6382.31550054846	4157.30181651919	4979.42270401073	4161.75512145715
SEPT11	9074.45955566273	8986.21704456398	9086.92674947197	12239.1859121348	11201.9887653501	11736.5712420147
ATP6AP2	3917.20084750001	3668.31665667381	3940.97603175227	5475.42527648138	4955.45024257464	5075.65405015551
FBN2	955.255415254473	977.500444840201	1145.23224355391	1542.46509403768	1446.33850664411	1659.07805517549
STMN2	615.360037783673	562.000679124891	636.915191154209	986.730838672265	869.857886395272	936.160569269219
CDCA5	322.153585789632	317.004801332597	344.278481704978	173.143335842492	176.939596313999	173.406463394048
CPNE7	575.207561873661	653.046444520676	650.078780160576	345.355793535293	416.664210674901	360.872910306532
SEC23A	3054.38950468952	2877.04618650681	3087.36791387787	4097.72561493897	3858.42474542785	4071.53689388052
SERINC1	5491.5514145763	5151.53494384878	5424.41125439284	7609.92887372242	6890.37034420192	6919.85522165708
GALNT5	3867.71058649465	3637.69217194977	3954.13962075864	5197.09270972383	4945.1763305306	5012.38412432255
SDC2	1400.66776430275	1204.28716955334	1347.74899749802	1934.36479505752	1795.65151614142	1955.50937435585
ITGA6	1246.59431022944	1195.18259301376	1268.76746345982	1788.21692555606	1694.05394148371	1689.54135279876
LUM	2394.20809844816	2177.64917051191	2407.9242043954	3453.55793535293	3110.71225777837	3120.14467579966
BAMBI	622.830265859955	618.283515915013	584.260835128742	855.47701956586	956.615365878265	973.653858651715
DNMT1	2403.54588354351	2639.49950770144	2433.23879863842	1773.322875161	1870.99353779771	1797.33455977344
ACADVL	11701.1785029851	12016.385654691	11504.9767915646	8877.78491360131	9158.62181436912	9428.39061440476
SCN9A	1197.10404922408	1241.53316448798	1188.77334565189	1855.2401523338	1696.33703304905	1619.24143520658
SLC30A1	704.068996189514	787.959715061703	683.494044561353	1124.50080482651	1034.24047909989	1113.08202854288
IFI6	777.837498442792	836.793352864897	772.601416296759	1104.02148553331	1234.01099106731	1183.38194613506
DDX12P	121.391206239571	110.082607251267	104.296128281214	31.6498570894877	29.680190349445	43.351615848512
SCARB2	4818.29710920145	4472.83014726202	4794.58414962668	6284.3583885627	6012.52163732795	6147.72779343628
VGLL3	1407.20421386949	1669.44826184817	1625.19695040144	2424.00670179488	2214.59881838166	2175.78244947802
GEM	357.637169151968	350.940041161935	333.140060238052	169.419823243729	176.939596313999	209.728087483342
AK3	1640.64884125328	1646.27297611106	1548.24058390268	2247.13985335363	2123.27515576799	2256.62735470903
CD164	3093.60820209	3173.35876843127	3223.05413902042	4426.32560177983	4101.57399713676	4079.73855093294
GPC4	1674.26486759655	1711.66038944076	1842.90246089135	2353.25996241838	2488.56980622269	2346.84558228566
ITGBL1	3014.23702877951	2854.69858954602	2969.90819659029	3970.19530843133	3749.97789607411	3984.83366218349
TMEM2	2397.00943397677	2195.03063481474	2367.42085360658	3112.85653256609	3060.48424334085	3185.75793221903
MSMO1	778.771276952327	804.513490588209	798.928594309492	1153.35802746692	1105.01631762549	1175.18028908264
GINM1	1086.91818509893	1054.47550103846	1042.96128281214	1642.99993420429	1418.94140786	1517.30655469792
DLGAP5	127.927655806318	93.528831724761	125.560387445345	34.4424915385602	30.8217361321159	42.179950555309
TTLL3	788.109062047679	758.162919113992	729.060314198776	517.568251228094	456.618313068384	489.756092558865
ITPR1	888.023362567941	888.110056997067	882.973047196296	1211.07247274775	1261.40808985141	1384.90837656598
CDKN2C	227.84195632658	255.755831884523	240.994937193484	123.806793908879	117.579215615109	108.964872267882
HIST1H2BK	2315.77070364721	2053.49585406312	2066.68347399959	2947.16022192112	2881.26155546151	2968.99985297647
P4HA1	1767.64271855007	1744.76794049377	1825.6885368061	2596.21915948769	2305.92248099534	2424.17549163706
G3BP2	2059.91539203457	2012.93910402317	2096.04840332148	3084.93018807536	2670.07558566738	2766.30175725235
SRPRB	1692.94043778725	1505.56588413575	1603.93269123731	2239.6928281561	2144.96452563874	2236.70904472458
SLC9A7	845.069551129324	880.660858010139	865.759123111047	1206.4180819993	1265.9742729821	1216.18857434474
PRPS1	6505.63487593149	6027.22966920097	6111.95563403308	8041.85633517896	7922.32773173647	8086.83385368729
EPAS1	8501.11955080813	8997.80468743254	8750.74893792476	10894.0669858316	11351.53126288	11215.1801865394
IL7R	2105.6705390018	1973.21004275956	2106.17424101869	2989.04973865721	2668.93403988471	2788.5633978232
SLC1A1	1424.94600555066	1276.29609309364	1400.40335352348	2054.44807636763	1813.91624866416	1942.62105613062
ATP2C1	1608.90037192909	1534.53499130714	1543.17766505408	2094.47583680434	2094.73651120121	2138.28916009552
PJA2	1190.56759965733	1162.90273073707	1140.16932470531	1669.06452239563	1542.22835238847	1652.04806341627
PSRC1	214.769057193088	200.300683870727	223.781013108236	106.120109064753	92.4652083963478	97.2482193358512
AC016683.6	1057.97105130334	1066.89083268334	1081.43946606152	756.803935698633	708.899931038667	751.03745294314
PARM1	261.457982669846	235.06361247639	268.334698975939	466.369952995099	450.91058415503	404.224526155044
SSR3	8117.33658338918	8224.74337034469	7976.12235408856	10975.9842630044	10037.6120670258	10343.4612083963
MPZL1	5268.3783507974	4999.24020900492	5294.80053186861	6980.65524453143	6554.75588409666	6648.02887363398
UAP1L1	850.672222186535	927.011429484357	869.809458189929	597.623772101504	610.726993728964	547.167691925814
STS	819.857531371874	792.925847719655	793.86567546089	1212.00335089744	1142.68732845363	1107.22370207686
ATHL1	343.63049150894	396.462923859828	326.051973850008	170.350701393419	216.893698707483	174.578128687251
HJURP	242.782412479143	202.783750199703	239.982353423764	80.986399023101	106.163757788399	120.681525199912
PLEKHG4	742.353915080456	866.590148812608	688.556963409956	473.816978192625	498.85550702721	459.292794935587
FAM73A	365.107397228249	373.287638122719	362.504989559947	603.209040999649	568.489799770139	568.257667203468
FLCN	950.586522706797	986.605021379779	949.80357599785	670.232267777388	676.93664912388	618.639274811198
SLC35F5	2061.78294905364	1998.86839482564	2133.51400280114	2972.29393196278	2757.97461093304	2664.36687674368
MXRA5	352.034498094757	366.666127912116	406.04609165793	583.660599856142	587.896078075545	624.497601277213
SLC35E3	1269.00499445829	1321.81897579153	1237.37736659848	1845.93137083689	1704.32785352774	1738.75129511329
SGMS1	606.956031197857	609.178939375434	611.600596911196	902.951805200092	864.150157481917	913.898928698361
SC5D	564.935998268774	551.240725032662	590.336337747065	871.301948110604	827.620692436447	834.225688760555
TEX2	1355.84639584506	1264.70845022509	1461.15837970671	1933.43391690783	1888.11672453777	1868.80614265883
ITGA1	1412.8068849267	1336.71737376539	1375.08875928047	1912.02371946494	1864.14426310168	1831.31285327633
TMEM200A	1925.45128666151	1918.58258352209	2014.02911797412	2671.62028961264	2603.86593027246	2528.45370273213
SEC62	1909.57705199941	1830.8475732316	1872.26739021325	2774.94776422832	2448.61570382921	2472.21376865839
MIR503HG	328.690035356378	315.349423779946	285.548623061187	138.700844303932	188.355054140709	148.801492236784
IGFBP7	6652.23810192851	6643.03011878701	6058.28869423789	8317.39626748744	8319.58566410596	8450.05009458023
OSBPL8	2037.50470780573	2257.93498181547	2209.45778553018	3082.13755362629	2862.99682293877	2869.40830305421
HMGB2	808.652189257452	779.68282729845	809.054432006698	539.909326820673	494.289323896526	554.197683685032
RAB6A	1760.17249047378	1719.10958842769	1771.00901324119	2613.90584433181	2278.52538221124	2337.47225994004
ZWINT	590.148018026224	493.30251068989	491.103128314454	334.185255739003	299.084995059792	291.744658007554
TYMS	261.457982669846	221.820592055185	289.598958140069	139.631722453622	115.296124049767	111.308202854288
PGRMC2	3129.09178545234	2800.07113030855	2861.5617332302	4183.36640471053	3729.43007198603	4024.6702821524
EGR1	1257.79965234387	1508.04895046473	1391.290099596	862.924044763387	969.172369487646	974.825523944918
BTBD3	664.850298789037	670.427908823508	658.17945031834	965.320641229376	947.482999616898	965.452201599294
CYB5R1	2570.69223675031	2551.76449741096	2565.8872724718	3281.34547766013	3347.01223479126	3353.30606914706
ITGB1P1	2736.90481144757	2492.17090551553	2898.01474894014	3549.43838477108	3713.44843102864	3797.36721527101
ROCK1	1427.74734107927	1366.5141697131	1353.82450011634	2038.62314782289	1855.01189684031	1833.65618386274
ADAM10	1867.55701907033	1808.49997627082	1951.24892425145	2633.45428547532	2460.03116165592	2473.38543395159
SRRM2	10341.5969931019	11421.2774245131	11562.6940664386	8078.1605830169	8615.24602181774	8670.3231697024
GCLC	3496.06673969965	3450.63450850025	3367.85361809046	4536.16922344335	4359.5633440204	4391.40151892494
SEMA3F	2447.43347349167	2905.18760490187	2670.18340075302	1794.73307260389	1997.70511967418	1920.35941555976
SYPL1	1436.15134766508	1309.40364414665	1394.32785090516	2017.21295038	1831.03943540422	1874.66446912484
CICP14	527.584857887368	607.523561822784	540.719733030759	356.526331331583	350.454555279985	326.894616803645
TMEM59	3243.01276361563	2983.81803865277	3150.14810760055	4097.72561493897	4067.32762365663	4053.96191448247
LIF	1780.71561768356	2064.25580815534	1857.07863366744	1260.40901468137	1428.07377412137	1319.29512014661
FBL	1374.52196603576	1224.15170018515	1303.19531163031	891.781267403802	921.227446615466	933.817238682812
AMIGO1	405.259873138261	403.912122846755	428.322934591781	588.314990604596	691.776744298602	672.535878298537
NPTN	3493.26540417105	3466.36059525043	3463.03649244419	4559.44117718562	4333.30779101897	4495.67973002001
CHAF1A	638.704500522052	667.117153718207	647.041028851414	421.68780180994	410.956481761546	440.546150244338
C1orf63	1164.42180139035	1132.27824601304	1148.26999486307	815.449259129155	791.091227390976	833.054023467352
MT-ND5	57712.1807818208	49635.668227453	57321.3546201091	73667.8350102318	71579.4867565999	71886.3523991785
MME	4634.34274282302	4237.76653478563	4592.06739568257	6309.49209860435	5656.35935313461	5878.24477599959
RP11-332H18.4	735.817465513709	958.463602984719	722.984811580453	433.78921775592	492.006232331184	519.047724888941
SLC26A6	789.976619066749	857.48557227303	830.318691170829	530.600545323765	546.80042989939	584.660981308311
ZMPSTE24	1308.22369185877	1282.91760330424	1277.8807173873	1825.45205154369	1682.638483657	1761.01293568415
TMEM45A	1144.81245269011	1002.33110812996	1018.65927233885	1510.81523694819	1425.79068255603	1566.51649701245
TNPO1	2673.40787279918	2649.43177301734	2747.13976725178	3705.82591391914	3473.72381666773	3409.54600322081
ARL6IP5	3089.87308805186	2824.90179359831	2787.6431180406	4264.35280373363	3769.38417437951	3802.05387644382
CPED1	1901.17304541359	1926.85947128534	1946.18600540284	2719.09507524687	2472.5881652653	2521.42371097291
DDX11	261.457982669846	317.832490108922	303.775130916157	148.940503950531	135.843948137844	172.234798100845
KIF23	466.889254767582	450.262694320973	430.348102131222	277.401688607863	271.687896275689	268.311352143493
TOB1	844.135772619788	863.279393707307	875.884960808252	1255.75462393291	1175.79215615109	1195.09859906709
ADAMTS1	19379.6391868928	18959.0391105077	18726.7242372114	23562.3877249739	23308.0817905757	23768.4021379166
ITPR3	2664.07008770382	2889.46151815169	2777.51728034339	1885.0282531239	2171.22007864017	2051.5859283985
PLCB4	1310.09124887784	1236.56703183003	1205.98726973714	1809.62712299895	1666.6568426996	1693.05634867837
USP53	1649.0528478391	1632.20226691353	1618.1088640134	2405.38913880107	2111.85969794128	2169.92412301201
COL1A2	144823.444157847	148156.290962232	146177.605580624	174817.985633786	187060.54122316	185618.730745103
TMED7	1184.03115009059	1103.30913884165	1026.75994249661	1831.96819859153	1514.83125360437	1537.22486468237
PBK	164.345017678189	125.808694001448	134.67364137283	62.3688360292847	46.8033770895094	52.7249381941362
CENPT	1999.21978891479	1911.96107331149	1891.50648183794	1404.69512788344	1481.72642590691	1420.05833536207
EIF4EBP1	817.056195843269	912.113031510501	914.363144057632	587.384112454905	616.434722642319	581.145985428701
LDHA	26208.3614271235	22853.3148031184	25481.670565017	33413.8711831518	31375.3858367114	32464.5019440695
KIAA0101	221.305506759834	214.371393068257	219.730678029353	121.945037609497	76.4835674389544	100.76321521546
YWHAG	4369.14964611503	4428.13495334045	4433.09174383645	5787.2694566278	5440.6072002098	5623.99340737453
ADAMTS12	1635.04617019607	1596.61164953154	1746.7070027679	2304.85429863446	2244.27900873111	2154.69247420037
NCAPH	109.252085615614	136.568648093678	142.774311530594	56.7835671311398	38.8125566108127	44.523281141715
PRSS23	8136.01215357989	7849.80035466932	7688.54856348793	10050.6913822117	9813.86909362225	9884.16841346073
PPAP2B	3705.23312583553	3546.64640655399	3632.13798198752	4581.7822527782	4757.96282217257	4589.41295347626
SLC31A1	1776.04672513588	1618.95924649232	1774.04676455036	2423.07582364519	2248.84519186179	2309.35229290317
DAZAP1	2436.22813137724	2788.48348744	2568.92502378097	1817.07414819647	1945.19401367132	1956.68103964906
SPRY4	2141.15412236413	2357.25763497451	2318.81683266	1684.88945094038	1667.79838848227	1724.69131159486
MEG3	13212.032131413	15083.8002597526	14474.8849881549	9712.78261387397	11478.2428447565	10402.0444730565
NUF2	75.6360592723483	99.3226531590382	97.2080418931702	30.7189789397969	21.6893698707483	28.1199670368726
RAD23B	5787.55920209895	5567.03470956409	5676.54461305325	7354.86826070714	7019.36501764374	7122.5533173812
ECHDC2	1011.28212582658	984.949643827129	958.916829925335	651.614704783571	692.918290081273	713.544163560643
ACIN1	5755.81073277475	6154.69374075507	5968.16873873276	4738.16978192625	4702.02707882169	4596.44294523548
ATF6	1344.64105373064	1229.94552161942	1277.8807173873	1798.45658520266	1659.80756800358	1843.02950620836
TRIP13	259.590425650776	309.555602345669	352.379151862742	149.871382100221	164.382592704618	167.548136928033
BIRC5	130.728991334923	112.565673580243	117.459717287581	50.2674200833041	27.3970987841031	46.8666117281211
MAPK8IP3	3650.14019377296	4782.38574960769	3897.43492965429	2331.84976497549	3026.23786986072	2732.32346374946
SERINC3	6152.6665993272	5682.91113824964	5785.90366018307	7872.43651193523	7316.16692113819	7469.3662441693
SSRP1	1683.6026526919	1642.96222100576	1712.2791545974	1225.9665231428	1286.52209707017	1212.67357846513
GOLGA8A	862.811342810492	825.205709996342	999.420180714156	593.900259502741	599.311535902254	590.519307774326
SAR1A	3467.11960590406	3107.97135510157	3358.74036416297	4454.25194627055	4223.71939588256	4328.13159309198
MCM2	709.671667246725	753.19678645604	674.380790633868	465.439074845408	474.88304559112	481.554435506444
ROR1	627.49915840763	670.427908823508	702.733136186043	938.325174888343	957.756911660936	994.74383392937
PTDSS1	2735.97103293803	2511.20774737102	2678.28407091078	3433.07861605973	3453.17599257966	3423.60598673924
MEDAG	1063.57372236055	1120.69060314448	1021.69702364801	1485.68152690654	1492.00033795095	1432.9466535873
HSPA8	26688.3235810245	23363.1710893348	26498.3046698164	33680.1023339634	32254.376089368	33328.0192651601
FAT1	7263.86302567404	7257.17519082039	8041.94029912039	9387.90613963188	9884.64493214785	9860.73510759667
